"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"521","chr19",10517732,10518132,401,"*",4.02125347529874,3.45655190977795,4.42605279545082,-1.00221159161817,0.0100266147984388,0.0313099808333312,"Promoter (<=1kb)",19,10512947,10517931,4985,2,"53637","ENST00000439028.3",0,"ENSG00000180739","S1PR5","sphingosine-1-phosphate receptor 5","ENST00000333430.6;ENST00000439028.3;ENST00000590601.1","53637;53637;53637","-285;0;-305"
"522","chr11",65651182,65651582,401,"*",3.24771999906911,2.58275492843603,3.70115437306039,-1.14469121483131,0.0268546272785954,0.0615900750257013,"Promoter (<=1kb)",11,65650282,65650918,637,1,"6494","ENST00000528699.1",900,"ENSG00000213445","SIPA1","signal-induced proliferation-associated 1","ENST00000578869.1;ENST00000612991.4;ENST00000525693.5;ENST00000406246.8;ENST00000526283.6;ENST00000308639.13;ENST00000531484.5;ENST00000532999.5;ENST00000526257.1;ENST00000529389.5;ENST00000534313.6;ENST00000527525.5;ENST00000394224.3;ENST00000530226.1;ENST00000531339.5;ENST00000529725.1;ENST00000528699.1","100616284;5970;5970;5970;5970;5970;5970;5970;5970;5970;6494;6494;6494;6494;6494;6494;6494","1990;11390;11313;11334;11313;11508;11333;11336;8161;11378;13081;11316;11061;5371;3816;1496;900"
"523","chrX",118976158,118976558,401,"*",4.10873844061235,3.2454731419926,4.64508285598656,-1.42941728548023,0.000332453167033471,0.00376532356592383,"Promoter (<=1kb)",23,118976332,119017983,41652,1,"79836","ENST00000472173.5",0,"ENSG00000175556","LONRF3","LON peptidase N-terminal domain and ring finger 3","ENST00000304778.11;ENST00000481285.5;ENST00000371628.8;ENST00000439603.5;ENST00000472173.5;ENST00000422289.3","79836;79836;79836;79836;79836;79836","0;0;0;0;0;0"
"524","chrX",154373398,154373798,401,"*",4.33930826729153,3.64266868553449,4.80710138274039,-1.19719431751467,0.000849954944337955,0.00648034431106346,"Promoter (<=1kb)",23,154348531,154374634,26104,2,"2316","ENST00000369850.10",836,"ENSG00000196924","FLNA","filamin A","ENST00000420627.5;ENST00000360319.9;ENST00000422373.6;ENST00000369856.8;ENST00000610817.5;ENST00000676696.1;ENST00000369850.10","2316;2316;2316;2316;2316;2316;2316","-2195;-2115;-2115;-2176;-2153;-2153;0"
"525","chr12",53968202,53968602,401,"*",4.0209333628951,3.45670255039932,4.42549221835215,-1.00150091761985,0.0104271669249032,0.0320786530689563,"Promoter (<=1kb)",12,53964085,53968914,4830,2,"100124700","ENST00000439545.1",312,"ENSG00000228630","HOTAIR","HOX transcript antisense RNA","ENST00000424518.5;ENST00000455246.6;ENST00000425595.5;ENST00000453875.5;ENST00000439545.1;ENST00000698798.1;ENST00000546378.1;ENST00000243082.4","100124700;100124700;100124700;100124700;100124700;100124700;3227;3227","0;0;0;0;0;0;-4524;-4526"
"526","chr2",241735261,241735661,401,"*",3.90800226059563,3.25105377454028,4.35772912151718,-1.13769055171075,0.00553773909892932,0.0210124501803206,"Promoter (<=1kb)",2,241735132,241736243,1112,1,"728294","ENST00000463932.1",129,"ENSG00000180902","D2HGDH","D-2-hydroxyglutarate dehydrogenase","ENST00000403782.5;ENST00000436747.5;ENST00000400769.6;ENST00000321264.9;ENST00000463932.1","728294;728294;728294;728294;728294","0;0;0;0;0"
"527","chr8",105319482,105319882,401,"*",4.61452887975884,3.64353172140919,5.18969273645117,-1.57778204574681,5.46276997936119e-06,0.000431789324993135,"Promoter (<=1kb)",8,105319543,105803870,484328,1,"23414","ENST00000520492.5",0,"ENSG00000169946","ZFPM2","zinc finger protein, FOG family member 2","ENST00000518180.1;ENST00000407775.7;ENST00000520492.5","23414;23414;23414","0;0;0"
"528","chr3",185152850,185153250,401,"*",4.37611584392999,3.52670351805374,4.9071745831279,-1.4119330081999,0.000139800070017261,0.00224603320037166,"Promoter (<=1kb)",3,185076838,185153060,76223,2,"285382","ENST00000335012.3",0,"ENSG00000187068","C3orf70","chromosome 3 open reading frame 70","ENST00000335012.3","285382","0"
"529","chr7",29685104,29685504,401,"*",4.32270598674946,3.52666299727144,4.83272943455898,-1.3377692141197,0.000333868483798217,0.00377450712552324,"Promoter (<=1kb)",7,29684773,29685192,420,2,"100271874","ENST00000454624.1",0,NA,"ZNRF2P2","zinc and ring finger 2 pseudogene 2","ENST00000454624.1;ENST00000390735.2;ENST00000414296.2;ENST00000602965.1;ENST00000689485.1;ENST00000602980.1;ENST00000688393.1;ENST00000442865.1;ENST00000426767.1","100271874;100616354;442524;442524;442524;442524;442524;646762;646762","0;-4276;0;0;0;0;-312;0;0"
"530","chr6",33417978,33418378,401,"*",3.90672580709366,3.45719887842486,4.24895860669311,-0.825307912405151,0.0407404317077565,0.0832541188154689,"Promoter (<=1kb)",6,33416442,33418043,1602,2,"51596","ENST00000462802.5",0,"ENSG00000112514","CUTA","cutA divalent cation tolerance homolog","ENST00000462802.5;ENST00000488034.6;ENST00000374500.10;ENST00000479249.5;ENST00000607266.5;ENST00000494751.5;ENST00000488478.5;ENST00000482684.5;ENST00000374484.8;ENST00000465956.1;ENST00000440279.7;ENST00000487637.1;ENST00000374496.3;ENST00000492510.1;ENST00000427004.5;ENST00000487667.5;ENST00000428274.5;ENST00000374512.7;ENST00000374516.8;ENST00000495509.6;ENST00000488767.1;ENST00000486845.1;ENST00000427826.1;ENST00000479029.1;ENST00000637194.1;ENST00000638142.2;ENST00000646630.1;ENST00000479510.2;ENST00000629380.3;ENST00000644458.1;ENST00000449372.7;ENST00000628646.2;ENST00000418600.7;ENST00000293748.9;ENST00000636116.1;ENST00000637911.1;ENST00000637490.1","51596;51596;51596;51596;51596;51596;51596;51596;51596;51596;51596;51596;51596;51596;5252;5252;5252;5252;5252;5252;5252;5252;5252;5252;8831;8831;8831;8831;8831;8831;8831;8831;8831;8831;8831;8831;8831","0;0;0;-435;-47;0;0;0;0;-89;-57;0;0;0;7579;7288;7227;7017;6964;6852;4994;3642;2913;2737;-1283;-1531;-1687;-1692;-1692;-1823;-1877;-1887;-1887;-1932;-2346;-4453;-4951"
"531","chrX",129957289,129957689,401,"*",3.93092977249375,3.24833264821071,4.39241362605233,-1.17493532007941,0.0045216245479791,0.0183460239673581,"Promoter (<=1kb)",23,129869064,129957528,88465,2,"105373335","ENST00000432062.1",0,"ENSG00000235189","LOC105373335","uncharacterized LOC105373335","ENST00000432062.1","105373335","0"
"532","chr17",76688019,76688419,401,"*",3.17152552876928,2.58894828487428,3.58536891914329,-1.02359517657848,0.0529092722237664,0.100880345706648,"Promoter (<=1kb)",17,76680534,76688705,8172,2,"439921","ENST00000585519.5",286,"ENSG00000182534","MXRA7","matrix remodeling associated 7","ENST00000355797.7;ENST00000449428.7;ENST00000375036.6;ENST00000592148.1;ENST00000585519.5;ENST00000588114.5;ENST00000589082.1","439921;439921;439921;439921;439921;439921;439921","0;0;0;0;0;0;0"
"533","chr5",14142821,14143221,401,"*",4.24804226025049,3.25115894450923,4.83196436819015,-1.60994470046342,4.39095384531976e-05,0.00114722089796897,"Promoter (<=1kb)",5,14143342,14465403,322062,1,"7204","ENST00000698541.1",-121,"ENSG00000038382","TRIO","trio Rho guanine nucleotide exchange factor","ENST00000698541.1;ENST00000344204.9;ENST00000505971.5;ENST00000502816.1;ENST00000512070.6","7204;7204;7204;7204;7204","-121;-121;-481;-481;-616"
"534","chr19",2249149,2249549,401,"*",4.26639449582778,3.58410987424533,4.72773692659457,-1.1761984626538,0.00128153029197547,0.00831264091398078,"Promoter (<=1kb)",19,2249309,2250749,1441,1,"268","ENST00000592877.1",0,"ENSG00000104899","AMH","anti-Mullerian hormone","ENST00000592276.1;ENST00000300961.10;ENST00000593238.2;ENST00000592877.1;ENST00000221496.5;ENST00000589313.2;ENST00000221494.10;ENST00000589118.5;ENST00000592839.6;ENST00000592314.5;ENST00000586396.2;ENST00000590034.2;ENST00000587637.2","100423031;126306;126306;268;268;268;8175;8175;8175;8175;8175;8175;8175","-1090;6868;20210;0;0;-195;12325;12317;12296;12289;11355;5767;3640"
"535","chr1",1324614,1325014,401,"*",3.97713600433073,2.9975504865512,4.55522897574856,-1.58507657082375,0.00028301330446162,0.00344265469641528,"Promoter (<=1kb)",1,1311585,1324687,13103,2,"54973","ENST00000540437.5",0,"ENSG00000127054","INTS11","integrator complex subunit 11","ENST00000540437.5;ENST00000545578.5;ENST00000620829.4;ENST00000323275.10;ENST00000435064.6;ENST00000411962.5;ENST00000421495.6;ENST00000458452.7;ENST00000419704.5;ENST00000532772.5;ENST00000450926.6;ENST00000527098.5;ENST00000528879.5;ENST00000434694.6;ENST00000488042.6;ENST00000526797.5;ENST00000526332.5;ENST00000430786.5;ENST00000527719.5;ENST00000530031.5;ENST00000526113.1;ENST00000526904.5;ENST00000525603.1;ENST00000429572.5;ENST00000498173.2;ENST00000496353.1;ENST00000493534.6;ENST00000534345.5;ENST00000532952.5;ENST00000490853.5;ENST00000531019.5;ENST00000498476.6;ENST00000470679.3;ENST00000525285.1;ENST00000530233.1;ENST00000464957.1;ENST00000343938.9;ENST00000488011.1","54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;54973;80772;80772;80772","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3709;0;0;-3;0;0;0;0;0;0;-11;-1;0;0;0;-227"
"536","chr17",39730018,39730418,401,"*",3.67180498204583,2.80452812175329,4.20966699583945,-1.43161990854725,0.00178421062729134,0.0101352627044532,"Promoter (<=1kb)",17,39729156,39730491,1336,2,"84299","ENST00000469568.5",73,"ENSG00000141741","MIEN1","migration and invasion enhancer 1","ENST00000580969.1;ENST00000584601.5;ENST00000406381.6;ENST00000541774.5;ENST00000445658.6;ENST00000584450.5;ENST00000269571.10;ENST00000578373.5;ENST00000583038.5;ENST00000580074.1;ENST00000394231.8;ENST00000469568.5;ENST00000474210.1;ENST00000577810.1;ENST00000498164.2","100616132;2064;2064;2064;2064;2064;2064;2064;2064;2064;84299;84299;84299;84299;84299","3523;0;0;0;0;0;0;0;22614;12589;0;0;0;0;0"
"537","chr12",96195564,96195964,401,"*",3.90776315629183,2.80802902883242,4.52449491033786,-1.74150087219449,7.36430874360569e-05,0.00152189034622193,"Promoter (<=1kb)",12,96194614,96247211,52598,1,"2004","ENST00000547860.1",950,"ENSG00000111145","ELK3","ETS transcription factor ELK3","ENST00000228741.8;ENST00000547249.1;ENST00000552142.5;ENST00000547860.1","2004;2004;2004;2004","0;0;0;0"
"538","chr18",22167815,22168215,401,"*",3.93058191779777,2.70152799925978,4.58447006070902,-1.90619848936718,1.45141093795693e-05,0.00067973202751868,"Promoter (<=1kb)",18,22166898,22168968,2071,2,"100128893","ENST00000583490.1",753,"ENSG00000266010","GATA6-AS1","GATA6 antisense RNA 1 (head to head)","ENST00000583490.1;ENST00000650323.1;ENST00000269216.10;ENST00000581694.1","100128893;100128893;2627;2627","0;0;-1374;-2718"
"539","chr10",113679263,113679663,401,"*",4.42611072819856,3.58593426024408,4.95360625978647,-1.399493568263,8.6963456793166e-05,0.00168490030938102,"Promoter (<=1kb)",10,113679669,113730903,51235,1,"840","ENST00000345633.8",-6,"ENSG00000165806","CASP7","caspase 7","ENST00000621345.4;ENST00000429617.5;ENST00000369331.8;ENST00000345633.8;ENST00000369321.6;ENST00000614447.4;ENST00000369318.8;ENST00000369315.5","840;840;840;840;840;840;840;840","0;0;0;-6;-6;-6;-249;-277"
"540","chr11",12110705,12111105,401,"*",3.49146301694489,2.9071240639631,3.906188641261,-1.02860335309134,0.0299152491058356,0.0664456202868886,"Promoter (<=1kb)",11,12110605,12208369,97765,1,"9645","ENST00000531732.5",100,"ENSG00000133816","MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2","ENST00000532179.5;ENST00000526065.1;ENST00000683283.1;ENST00000256194.8;ENST00000531732.5","9645;9645;9645;9645;9645","0;0;0;0;0"
"541","chr15",65385785,65386185,401,"*",3.5541901207864,3.24614447070196,3.80789478972391,-0.595860477309421,0.18903104970918,0.264223149843462,"Promoter (<=1kb)",15,65384848,65386031,1184,2,"57722","ENST00000561309.1",0,"ENSG00000103742","IGDCC4","immunoglobulin superfamily DCC subclass member 4","ENST00000352385.3;ENST00000558048.5;ENST00000559327.1;ENST00000561309.1;ENST00000560319.1","57722;57722;57722;57722;57722","0;-15;0;0;0"
"542","chr2_KI270776v1_alt",94126,94526,401,"*",3.61537109825481,2.90712190213791,4.08831373743286,-1.20965645373848,0.00916880584567518,0.0294440848276878,"Promoter (<=1kb)",76,94046,171794,77749,1,"101927289","ENST00000627094.1",80,"ENSG00000233806","LINC01237","long intergenic non-protein coding RNA 1237","ENST00000626848.2;ENST00000630106.2;ENST00000627094.1","101927289;101927289;101927289","0;0;0"
"543","chr11",45180780,45181180,401,"*",4.16992860600807,3.46222820596569,4.6426291668845,-1.21222384612982,0.00173441264103628,0.00995427451119257,"Promoter (1-2kb)",11,45182917,45226183,43267,1,"56981","ENST00000528980.1",-1737,"ENSG00000019485","PRDM11","PR/SET domain 11","ENST00000530656.5;ENST00000534751.3;ENST00000683152.1;ENST00000424263.6;ENST00000622142.5;ENST00000528980.1","56981;56981;56981;56981;56981;56981","0;0;0;0;0;-1737"
"544","chrX",51496565,51496965,401,"*",4.42526470811354,3.3918450446458,5.02119724768202,-1.65930024730199,8.74161200727692e-06,0.000530361618327159,"Promoter (<=1kb)",23,51490011,51496592,6582,2,"55190","ENST00000375992.4",0,"ENSG00000196368","NUDT11","nudix hydrolase 11","ENST00000656579.1;ENST00000375992.4","102723426;55190","5325;0"
"545","chr7",6637053,6637453,401,"*",4.12946398104717,3.1661632944995,4.70198294646831,-1.56459716853497,0.000127180805628779,0.00211025512120807,"Promoter (<=1kb)",7,6637318,6658279,20962,1,"100131017","ENST00000382252.6",0,"ENSG00000205903","ZNF316","zinc finger protein 316","ENST00000382252.6;ENST00000614588.1;ENST00000427912.2","100131017;100131017;100131017","0;0;-4432"
"546","chr5",56058270,56058670,401,"*",3.80560401206187,3.38730817169818,4.12948358512243,-0.775733019922714,0.0623373460642456,0.113592911349319,"Promoter (<=1kb)",5,56059020,56111211,52192,1,"105378976","ENST00000644169.1",-350,"ENSG00000249236","LOC105378976","uncharacterized LOC105378976","ENST00000645512.1;ENST00000644169.1;ENST00000511861.1","105378976;105378976;105378976","0;-350;-380"
"547","chr11",43579606,43580006,401,"*",4.28641707009932,3.39362530085613,4.83379689314022,-1.47071203811161,0.000103406932316971,0.00187887687981942,"Promoter (<=1kb)",11,43579195,43584601,5407,1,"51144","ENST00000637980.1",411,"ENSG00000149084","HSD17B12","hydroxysteroid 17-beta dehydrogenase 12","ENST00000362207.3;ENST00000526615.6;ENST00000533358.2;ENST00000532864.6;ENST00000637980.1","406918;51144;51144;51144;51144","-1388;0;0;0;0"
"548","chr9",128160206,128160606,401,"*",4.10809198182856,3.32090404674823,4.61451875791692,-1.32427277636338,0.000687069938295571,0.00571785035721499,"Promoter (<=1kb)",9,128160265,128163924,3660,1,"79095","ENST00000372994.2",0,"ENSG00000171159","BBLN","bublin coiled coil protein","ENST00000651955.1;ENST00000372994.2;ENST00000492588.1;ENST00000489240.1;ENST00000486420.1","25792;79095;79095;79095;79095","39359;0;0;0;0"
"549","chr7",155509866,155510266,401,"*",4.63002918514587,3.58596501049452,5.22938565731706,-1.67447433402572,2.0591813536306e-06,0.000254756910193308,"Promoter (<=1kb)",7,155501129,155510162,9034,2,"285888","ENST00000682997.2",0,"ENSG00000146910","CNPY1","canopy FGF signaling regulator 1","ENST00000406197.5;ENST00000635903.1;ENST00000636307.1;ENST00000688916.1;ENST00000682997.2;ENST00000636446.2;ENST00000321736.5;ENST00000635770.1;ENST00000637398.1;ENST00000636372.1","285888;285888;285888;285888;285888;285888;285888;285888;285888;285888","0;0;0;0;0;0;0;0;0;0"
"550","chr4",150579071,150579471,401,"*",3.69921317419501,2.69624739693748,4.28516291403468,-1.61348503413254,0.000498905729869071,0.00474175598053643,"Promoter (<=1kb)",4,150579089,150581545,2457,1,"729558","ENST00000507934.1",0,"ENSG00000249690","LOC729558","uncharacterized LOC729558","ENST00000317605.6;ENST00000507934.1;ENST00000651943.2;ENST00000357115.9;ENST00000510413.5;ENST00000503716.5;ENST00000651695.2;ENST00000648626.1;ENST00000697128.1;ENST00000651035.1;ENST00000507224.5;ENST00000513021.1","10586;729558;987;987;987;987;987;987;987;987;987;987","-2680;0;0;0;0;0;0;0;0;0;0;0"
"551","chr17",45894367,45894767,401,"*",3.61394443952777,2.80407026586823,4.12952408252612,-1.35235673741781,0.00406232199081263,0.0171086955606774,"Promoter (<=1kb)",17,45894527,46024655,130129,1,"4137","ENST00000680674.1",0,"ENSG00000186868","MAPT","microtubule associated protein tau","ENST00000634876.2;ENST00000653949.1;ENST00000649665.1;ENST00000579244.1;ENST00000579599.1;ENST00000624111.2;ENST00000680674.1;ENST00000535772.6;ENST00000262410.10;ENST00000351559.10;ENST00000344290.10;ENST00000571311.5;ENST00000570299.5;ENST00000680542.1;ENST00000334239.12;ENST00000446361.7","100128977;100128977;100128977;100128977;100128977;100130148;4137;4137;4137;4137;4137;4137;4137;4137;4137;4137","0;0;0;0;0;-1016;0;0;0;0;0;0;0;0;0;0"
"552","chr9",84668131,84668531,401,"*",4.45822564871759,3.39096713514898,5.06492845147578,-1.70378275836103,5.73200120254605e-06,0.000440635106867703,"Promoter (<=1kb)",9,84668375,84754256,85882,1,"4915","ENST00000689651.1",0,"ENSG00000148053","NTRK2","neurotrophic receptor tyrosine kinase 2","ENST00000689651.1;ENST00000692804.1;ENST00000686542.1;ENST00000685209.1;ENST00000693539.1;ENST00000686332.1;ENST00000692181.1;ENST00000691415.1;ENST00000686259.1;ENST00000689685.1;ENST00000692389.1;ENST00000693109.1;ENST00000686496.1;ENST00000692506.1;ENST00000687636.1;ENST00000688013.1;ENST00000692762.1;ENST00000689815.1;ENST00000359847.4;ENST00000395882.6;ENST00000376208.6;ENST00000376213.6;ENST00000688333.1;ENST00000688241.1;ENST00000687596.1;ENST00000688850.1;ENST00000685425.1;ENST00000690163.1;ENST00000692654.1;ENST00000693384.1;ENST00000685387.1;ENST00000693127.1;ENST00000688041.1;ENST00000685720.1;ENST00000686443.1;ENST00000685095.1;ENST00000690882.1;ENST00000685463.1;ENST00000686324.1;ENST00000691788.1;ENST00000687386.1;ENST00000693313.1;ENST00000323115.11;ENST00000690281.1;ENST00000277120.8;ENST00000687148.1;ENST00000304053.11;ENST00000686322.1;ENST00000689301.1;ENST00000691710.1;ENST00000692473.1","4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6;-20;-20;-20;-20;-25;-182;-379;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-600;-693;-1053;-1092;-1198;-1772;-1794;-3560;-3560;-3568;-3579"
"553","chr13",112689789,112690189,401,"*",4.42414825845785,3.58156658260946,4.95257476976641,-1.4028275267063,0.000123914925078005,0.00209125972205971,"Promoter (<=1kb)",13,112687729,112689791,2063,2,"102725228","ENST00000700971.1",0,NA,"LOC102725228","uncharacterized LOC102725228","ENST00000700971.1;ENST00000686624.2;ENST00000688937.2;ENST00000684948.1;ENST00000700939.1;ENST00000375645.8;ENST00000375630.6;ENST00000487903.5","102725228;102725228;102725228;102725228;102725228;23250;23250;23250","0;0;0;-29;0;0;-140;-140"
"554","chr20",32583356,32583756,401,"*",4.00008101648231,3.24643439567103,4.49259823193223,-1.27658152076582,0.00143324403379569,0.00887424543261997,"Promoter (1-2kb)",20,32485537,32584828,99292,2,"140688","ENST00000201961.6",1072,"ENSG00000197183","NOL4L","nucleolar protein 4 like","ENST00000621426.7;ENST00000201961.6;ENST00000485364.1;ENST00000375671.7;ENST00000375670.1","140688;140688;140688;149950;149950","0;0;0;0;-3723"
"555","chr5",179344683,179345083,401,"*",3.61479736775796,3.08890965312831,3.99936488051903,-0.941615996831459,0.0366200082020198,0.0772090730048888,"Promoter (<=1kb)",5,179120172,179345430,225259,2,"9509","ENST00000518335.3",347,"ENSG00000087116","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2","ENST00000251582.12;ENST00000518335.3;ENST00000698889.1;ENST00000274609.5","9509;9509;9509;9509","0;0;0;0"
